content,date,like,place,tags
🌼🙂......#즉흥 #만남 #거울샷 #사진찍기좋은곳 #땅속카페 #모란 #피드 #박제 #좋아요 #happy,2022-04-16,44,,"['#즉흥', '#만남', '#거울샷', '#사진찍기좋은곳', '#땅속카페', '#모란', '#피드', '#박제', '#좋아요', '#happy']"
⭐️⭐️⭐️쏘쏘 #성지술례 #모란 #칵테일바 #난알럽쏘주,2022-04-16,4,,"['#성지술례', '#모란', '#칵테일바', '#난알럽쏘주']"
스트레스는 매운음식!#매운집 #모란매운집 #곱도리탕 #닭도리탕 #모란맛집 #성남맛집 #모란 #맛집 #밖순이일상 #일상 #매운음식,2022-04-16,33,,"['#매운집', '#모란매운집', '#곱도리탕', '#닭도리탕', '#모란맛집', '#성남맛집', '#모란', '#맛집', '#밖순이일상', '#일상', '#매운음식']"
.목단이 피는 계절이 돌아왔다.#목단 #모란 #peony #treepeony #꽃스타그램 #정원에서 #qhasgarden,2022-04-16,10,,"['#목단', '#모란', '#peony', '#treepeony', '#꽃스타그램', '#정원에서', '#qhasgarden']"
고오급반 2주차!#모란 #줄리엣로즈 #목련#페이퍼플라워,2022-04-16,14,,"['#모란', '#줄리엣로즈', '#목련', '#페이퍼플라워']"
22.04.16오랜만에 새메뉴 먹으러 또랑🤭양송이 그라탕 👍넘나맛있음❤️#술또랑 #모란맛집 #모란 #뉴메뉴,2022-04-16,13,,"['#술또랑', '#모란맛집', '#모란', '#뉴메뉴']"
"사람들이 꽃으로 기후위기를 실감한다는 게, 아름답고 잔인한 일인 것 같다는 문구를 봤는데… 정말 공감이 간다. 모란이 벌써 피었다.  #오늘의꽃친구 #모란",2022-04-16,10,,"['#오늘의꽃친구', '#모란']"
마당의 모란#모란 #목단,2022-04-16,30,,"['#모란', '#목단']"
일주일 안본 사이에 전부 폈다.#모란 #목단,2022-04-16,27,,"['#모란', '#목단']"
내새꾸 설아랑 푹 자구 이제 저녁 산책 타임💖..........#설아#20210819#애견#반려견#강아지일상#댕스타그램#멈머#강아지#비숑프리제#비숑#미니비숑#🐾#🤍#강아지옷#강아지#운동#헛둘헛둘#애견카페#굿모닝#주말#휴무#산책#멍스타그램#멍팔#멍팔맞팔#하네스#모란#멍스타#멍스타그램#오늘의강아지#귀여워#💖,2022-04-16,13,귀여운갱알지,"['#설아', '#20210819', '#애견', '#반려견', '#강아지일상', '#댕스타그램', '#멈머', '#강아지', '#비숑프리제', '#비숑', '#미니비숑', '#', '#', '#강아지옷', '#강아지', '#운동', '#헛둘헛둘', '#애견카페', '#굿모닝', '#주말', '#휴무', '#산책', '#멍스타그램', '#멍팔', '#멍팔맞팔', '#하네스', '#모란', '#멍스타', '#멍스타그램', '#오늘의강아지', '#귀여워', '#']"
날씨 좋은 토요일고기 드시러 오세요~~~^^#서비스짱 #깜보,2022-04-16,54,모란 오거리,"['#서비스짱', '#깜보']"
주말엔 마음껏 먹고 자고 쉬고✨월요일부터 다시어터 ❤️‍🔥......#모란#맛집#누룩#서월#불금#불토#피어몬트#오운완#운동#운동하는여자#다이어트#눈바디#선팔#맞팔#헬스#헬스장#데일리#일상#좋아요#치팅#휴무#주말#ootd#dailylook#daily#workout#today#selfie#봄#🤎,2022-04-16,51,꿀주말,"['#모란', '#맛집', '#누룩', '#서월', '#불금', '#불토', '#피어몬트', '#오운완', '#운동', '#운동하는여자', '#다이어트', '#눈바디', '#선팔', '#맞팔', '#헬스', '#헬스장', '#데일리', '#일상', '#좋아요', '#치팅', '#휴무', '#주말', '#ootd', '#dailylook', '#daily', '#workout', '#today', '#selfie', '#봄', '#']"
결혼준비웨딩링 가드링💍 은서 프로포즈링 어디갔어..?,2022-04-16,65,은영주얼리,[]
"⚀ #착한포차 / #착한포차2  성남 최고의 포차~~⚃중원구 성남동 3411 번지 ➡️ 031-757-4049 ➡️ 031-757-4050ᆢᆢᆢ⚀⚀⚀신나는~~~🔥불토~~보내세요~~~~~^^😍ᆢᆢᆢᆢ✡✡✡✡✡ 영업시간 변경 ✡✡✡✡✡ㅡ 매장 ➡️ 오후 4시~ 12시 까지 (⚠️거리두기)ㅡ  배달 / 포장 ➡️ 11시까지 (⚠️쿠팡이츠 ᆢ 착한포차2 )ᆢᆢ💚💚💚고맙습니다~~~^🤗ᆢᆢᆢᆢᆢᆢ☸☸☸☸☸☸☸☸☸☸ᆢ💟계절메뉴 / 💟 특별 한시메뉴ᆢᆢ⭕ 자연산~~ 💟 #소라게발 ~~👍⭕ 싱싱한~ 서해 💟 #쏙 (⚠️바다 갯가재)⭕ 시원한~~ 💟 해물 #물회⭕ 서해~ 살아있는 💟 #범게 / #꽃게 (⚠️ 배 작업시)ᆢᆢᆢᆢᆢ💟💟💟💟💟➡️ 쿠팡이츠  배달 ~~~^^😍😍😍ᆢᆢ➡️➡️ 배달주소에  경기도성남시  선택후~~➡️➡️ 우측 상단에 💟 "" 착한포차2 ""  를치시면  되요~~~~~^^🤗ᆢᆢ고맙습니다~~~~^^😘😘😘ᆢᆢᆢᆢᆢ💟💟💟대표 메뉴ㅡ어벤져스 한우 탕탕이ㅡ명품 새우장ㅡ중독 가오리찜ㅡ해물 순두부 찌개ᆢᆢ💟💟💟인기 메뉴ㅡ얼큰  짜작이 ~ (⚠️ 신메뉴)ㅡ연어 & 한우 육회ㅡ낙지 탕탕이ㅡ소라 숙회ㅡ소라게 발ㅡ바싹~고소~  닭새우 구이ㅡ제주산  딱새우 회 (⚠️추가 메뉴)ㅡ보양  연포탕ㅡ싱싱~  전복회ㅡ매운 룽샤ㅡ생  문어 숙회ㅡ따닥 불고기ㅡ산낙지 한접시ㅡ멍게 (돌멍게) 한접시ㅡ아구포 구이 (⚠️추가메뉴)ᆢᆢ💟💟💟계절메뉴ㅡ 쏙 (바다갯가재)ㅡ봄 도다리 회ㅡ범게 탕(찜)ㅡ 꽃게 탕(찜)ㅡ얼음 물회ㅡ오징어 통찜ㅡ 전어 구이(회)ㅡ 오도리 (생 새우회)ㅡ꼬막 데침ㅡ도루묵 찌개(구이)ㅡ포항 해풍  과메기ㅡ특허  석화 찜(회)ㅡ홍가리비 찜(회)ㅡ겨울 호래기 회ㅡ예약  킹크랩ᆢᆢᆢᆢ🛑🛑🛑문의ᆢ031ㅡ757ㅡ4049 ᆢ031ㅡ757ㅡ4050 ᆢ고맙습니다~~~❤❤❤ᆢᆢᆢᆢᆢ#mbc생방송오늘저녁 #sbs생방송투데이 #성남맛집 #모란맛집 #모란역추천맛집 #모란역맛집 #딱새우 #한우육회탕탕이 #새우장 #가오리찜 #문어숙회 #해물순두부찌개 #모란 #닭새우 #물회 #먹스타그램 #맛스타그램 #food #eating",2022-04-16,51,,"['#착한포차', '#착한포차2', '#소라게발', '#쏙', '#물회', '#범게', '#꽃게', '#mbc생방송오늘저녁', '#sbs생방송투데이', '#성남맛집', '#모란맛집', '#모란역추천맛집', '#모란역맛집', '#딱새우', '#한우육회탕탕이', '#새우장', '#가오리찜', '#문어숙회', '#해물순두부찌개', '#모란', '#닭새우', '#물회', '#먹스타그램', '#맛스타그램', '#food', '#eating']"
"Hello:) 아임뷰티입니다☺⠀한올한올 자연스러운 자연눈썹✍🏻내눈썹 결과 어우러지게  시술도와드렸습니다💜⠀⠀*고객시술확인용으로 시술 전,후 사진 촬영이 있으며 일부 인스타,블로그에 게시될 수 있으니 원치 않으시면 미리 말씀해주세요~⠀⠀⠀⠀✔예약문의 및 상담⠀📞 010.9397.5885 &DM예약제로 운영되다보니 예약시간 엄수부탁드릴께요⠀⠀#맞팔 #선팔 #좋아요 #메이크업 #청담메이크업 #문정메이크업#메이크업아티스트 #문정메이크업 #잠실메이크업 #송파메이크업 #잠실 #송파 #건대 #천호 #하남 #분당 #판교 #모란 #건대메이크업 #건대반영구 #문정반영구 #잠실반영구 #잠실속눈썹펌⠀⠀⠀⠀",2022-04-16,66,,"['#맞팔', '#선팔', '#좋아요', '#메이크업', '#청담메이크업', '#문정메이크업', '#메이크업아티스트', '#문정메이크업', '#잠실메이크업', '#송파메이크업', '#잠실', '#송파', '#건대', '#천호', '#하남', '#분당', '#판교', '#모란', '#건대메이크업', '#건대반영구', '#문정반영구', '#잠실반영구', '#잠실속눈썹펌']"
⠀Hello:) 아임뷰티입니다☺️⠀민트 컬러 + 데이지포인트🌼⠀⠀✔️기본손젤 35 발젤45✔️컬러추가는 무료🎨⠀✔️상담후 아트가격안내⠀⠀⠀15년이상 경력으로 꼼꼼하게 시술해드려요:)⠀예약제로 운영되다보니 예약시간 엄수부탁드릴께요⠀메이크업 :) 수강 / 데일리 / 혼주 / 수정 / 출장반영구 :) 눈썹 / 아이라인 / 헤어라인 /입술속눈썹펌⠀✔️예약문의 및 상담⠀📞 010.9397.5885📩카톡 아임뷰티 추가!⠀#맞팔 #선팔 #좋아요 #메이크업 #청담메이크업 #문정메이크업#메이크업아티스트 #문정메이크업 #잠실메이크업 #송파메이크업 #잠실 #송파 #건대 #천호 #하남 #분당 #판교 #모란 #건대메이크업 #건대반영구 #문정반영구 #잠실반영구 #잠실속눈썹펌 #네일 #젤네일 #아임네일 #젤패디⠀⠀⠀⠀⠀⠀⠀⠀⠀,2022-04-16,70,,"['#맞팔', '#선팔', '#좋아요', '#메이크업', '#청담메이크업', '#문정메이크업', '#메이크업아티스트', '#문정메이크업', '#잠실메이크업', '#송파메이크업', '#잠실', '#송파', '#건대', '#천호', '#하남', '#분당', '#판교', '#모란', '#건대메이크업', '#건대반영구', '#문정반영구', '#잠실반영구', '#잠실속눈썹펌', '#네일', '#젤네일', '#아임네일', '#젤패디']"
예전에는 솔기 있을때는 잠잘때 둘이 보기 좋았는데 솔기가 하늘나라 간뒤 울방울이 뒤태가 외로워 보이네요 😭,2022-04-16,124,,[]
(Mr.생존잘함)🌸,2022-04-16,93,,[]
2022첫모란꽃이피였어요#모란,2022-04-16,2,,['#모란']
모란왕족발#족발 #모듬족발 #모란왕족발 #성남 #성남맛집 #모란 #모란맛집 #모란역 #모란역맛집,2022-04-16,59,모란왕족발,"['#족발', '#모듬족발', '#모란왕족발', '#성남', '#성남맛집', '#모란', '#모란맛집', '#모란역', '#모란역맛집']"
여름으로 넘어가기전에 봄느낌 내보기🌸은영쌤 진짜 오랜만에 뵀는데마치 어제본것처럼 즐겁게 얘기하면서 시간이 지나갔다(⑅˃◡˂⑅)패디는 민영쌤의 추천컬러로 해서다 될때까지 보지도않고 맡겼는데매우만족❣️ 감사합니당이래서 내가 끊을수업지...#네일 #네일스타그램 #봄네일 #시럽네일 #성남 #모란 #네일샵추천 #무지개네일 #네일후기 @rainbownail0 🌈@ji_su0000_ 🌈@lia_kweon ❤️,2022-04-16,16,무지개네일,"['#네일', '#네일스타그램', '#봄네일', '#시럽네일', '#성남', '#모란', '#네일샵추천', '#무지개네일', '#네일후기']"
"올핸 처음이지? 220412 220414모란 꽃말은 부귀, 영화Will we meet for the first time this year?The language of the peony flower is wealth and prosperity#모란 #조우 #봄꽃 #봄 #꽃 #고양이 #담벼락 #마당 #산책 #걷기#Peony #Encounter #SpringFlower #Spring #Flower #Cat #Wall #Yard #Walk #Walking #Photo #Photography #Nature",2022-04-16,9,,"['#모란', '#조우', '#봄꽃', '#봄', '#꽃', '#고양이', '#담벼락', '#마당', '#산책', '#걷기', '#Peony', '#Encounter', '#SpringFlower', '#Spring', '#Flower', '#Cat', '#Wall', '#Yard', '#Walk', '#Walking', '#Photo', '#Photography', '#Nature']"
"⚀ #착한포차 / #착한포차2  성남 최고의 포차~~⚃중원구 성남동 3411 번지 ➡️ 031-757-4049 ➡️ 031-757-4050ᆢᆢᆢ💟💟💟💟💟즐겁고~~ 행복한~~ 하루보내세요~~~~~^^😍🤗👍ᆢᆢᆢᆢ✡✡✡✡✡ 영업시간 ✡✡✡✡✡ㅡ 매장 ➡️ 오후 4시~ 12시 까지 (⚠️거리두기)ㅡ  배달 / 포장 ➡️ 11시까지 (⚠️쿠팡이츠 ᆢ 착한포차2 )ᆢᆢ💚💚💚고맙습니다~~~^🤗ᆢᆢᆢᆢᆢᆢ☸☸☸☸☸☸☸☸☸☸ᆢ💟계절메뉴 / 💟 특별 한시메뉴ᆢᆢ⭕ 자연산~~ 💟 #소라게발 ~~👍⭕ 싱싱한~ 서해 💟 #쏙 (⚠️바다 갯가재)⭕ 시원한~~ 💟 해물 #물회⭕ 서해~ 살아있는 💟 #범게 / #꽃게 (⚠️ 배 작업시)ᆢᆢᆢᆢᆢ💟💟💟💟💟➡️ 쿠팡이츠  배달 ~~~^^😍😍😍ᆢᆢ➡️➡️ 배달주소에  경기도성남시  선택후~~➡️➡️ 우측 상단에 💟 "" 착한포차2 ""  를치시면  되요~~~~~^^🤗ᆢᆢ고맙습니다~~~~^^😘😘😘ᆢᆢᆢᆢᆢ💟💟💟대표 메뉴ㅡ어벤져스 한우 탕탕이ㅡ명품 새우장ㅡ중독 가오리찜ㅡ해물 순두부 찌개ᆢᆢ💟💟💟인기 메뉴ㅡ얼큰  짜작이 ~ (⚠️ 신메뉴)ㅡ연어 & 한우 육회ㅡ낙지 탕탕이ㅡ소라 숙회ㅡ소라게 발ㅡ바싹~고소~  닭새우 구이ㅡ제주산  딱새우 회 (⚠️추가 메뉴)ㅡ보양  연포탕ㅡ싱싱~  전복회ㅡ매운 룽샤ㅡ생  문어 숙회ㅡ따닥 불고기ㅡ산낙지 한접시ㅡ멍게 (돌멍게) 한접시ㅡ아구포 구이 (⚠️추가메뉴)ᆢᆢ💟💟💟계절메뉴ㅡ 쏙 (바다갯가재)ㅡ봄 도다리 회ㅡ범게 탕(찜)ㅡ 꽃게 탕(찜)ㅡ얼음 물회ㅡ오징어 통찜ㅡ 전어 구이(회)ㅡ 오도리 (생 새우회)ㅡ꼬막 데침ㅡ도루묵 찌개(구이)ㅡ포항 해풍  과메기ㅡ특허  석화 찜(회)ㅡ홍가리비 찜(회)ㅡ겨울 호래기 회ㅡ예약  킹크랩ᆢᆢᆢᆢ🛑🛑🛑문의ᆢ031ㅡ757ㅡ4049 ᆢ031ㅡ757ㅡ4050 ᆢ고맙습니다~~~❤❤❤ᆢᆢᆢᆢᆢ#mbc생방송오늘저녁 #sbs생방송투데이 #성남맛집 #모란맛집 #모란역추천맛집 #모란역맛집 #딱새우 #한우육회탕탕이 #새우장 #가오리찜 #문어숙회 #해물순두부찌개 #모란 #닭새우 #물회 #먹스타그램 #맛스타그램 #food #eating",2022-04-16,50,,"['#착한포차', '#착한포차2', '#소라게발', '#쏙', '#물회', '#범게', '#꽃게', '#mbc생방송오늘저녁', '#sbs생방송투데이', '#성남맛집', '#모란맛집', '#모란역추천맛집', '#모란역맛집', '#딱새우', '#한우육회탕탕이', '#새우장', '#가오리찜', '#문어숙회', '#해물순두부찌개', '#모란', '#닭새우', '#물회', '#먹스타그램', '#맛스타그램', '#food', '#eating']"
ARAY바다 바디프로필 ✨Model by @yolo_makki,2022-04-16,24,,[]
고등학교때 집안이 어려워 대학 입시를 포기하고 알바+연습생으로 헬스장에서 일하기 시작했는데 군복무 마치고 보니 자격증은 있어야 할꺼 같아서 취득하고 막상 취득했는데 발급 받기 귀찮아서 발급 안받다가 체육관 오픈하면서 면허때문에 발급받음. 거의 운전 면허 수준의 자격증이고 면허 있다고 운전 잘하는건 아니지만  무면허 운전은 위법이듯 무자격증 운동 지도자. 무허가 운동 센터는 위법입니다. 운전 면허 수준의 자격증도 못따고 기본 안전 시설 보험 성범죄 기록 조회도 통과 못하는곳에서 운동하실껀가요?,2022-04-16,172,,[]
주말에도 예쁜 꽃다발과😊,2022-04-16,202,모란역,[]
"#모란#모란그림#미완성 #맛보기#인스타를 너무 안하는 것 같아서..ㅋ#날마다 바쁨#3일은 아픔#아픈지 일주일째..계속 대청소중~~화분정리..테라스 청소..유리창청소~~냉장고,싱크대정리~~아이 레고 건담 먼지제거~~욕실청소~~~꼼지락꼼지락~~~~~아픈 것 맞냥?😁#코로나는 음성이왕 아픈거 양성이여야 돈이라도 받지~~😅#마스크는 계속 쓸거임to be continued......",2022-04-16,52,,"['#모란', '#모란그림', '#미완성', '#맛보기', '#인스타를', '#날마다', '#3일은', '#아픈지', '#코로나는', '#마스크는']"
"🐹 촉촉하게 여리여리하게,그라데이션 위에 스톤으로 과하지않은 포인뜨💕    • 예약및문의는 카톡or문자or디엠• 시술시, 전화통화가 어렵습니다• 노쇼및당일취소2회이상시, 예약금 2만원이 적용됩니다 • 예약금입금이 되지않는경우, 예약이 자동취소됩니다• 예약금입금후에도 방문하지않으시는경우 예약금환불는 되지않습니다   🌷해피아워이벤트🌷 ➿평일 오전10시 ~ 오후3시➿손젤 25000 / 발젤 35000➿15000 추가시, 칼라무제한 !! 이벤트금액은 현금/회원가입니다 🙏🏻       💅예약양식✔️성함✔️연락처✔️날짜/요일/시간✔️젤제거유무/기본손젤/기본발젤/아트➰카카오톡 bluebaby74➰01065151327ex) 박xx / 01065151327 / 8월17일 월 / 오후3시 / 젤제거있음 / 기본손젤 ➰꼼꼼하게 시술해드리니 시간 넉넉하게 잡고 예약부탁드려요🥰#네일샵 #모란네일 #성남네일 #젤전문 #네일아트 #스톤아트 #에스떼미오 #프롬더네일 #도깨비젤 #시럽젤 #니퍼케어 #네일하는미어캣 #1인샵 #여름네일 #시럽네일 #네온펜 #형광네일 #페디 #여름페디 #모란 #모란역 #모란맛집 #성남 #❤️ #이달의아트 #그라데이션네일 #봄네일 #포인트네일 #🌸",2022-04-16,None,경기도 성남,"['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#네일하는미어캣', '#1인샵', '#여름네일', '#시럽네일', '#네온펜', '#형광네일', '#페디', '#여름페디', '#모란', '#모란역', '#모란맛집', '#성남', '#', '#이달의아트', '#그라데이션네일', '#봄네일', '#포인트네일', '#']"
.슬기로운 정원생활사실 그냥 두면 알아서 피는 꽃이지만오랜만에 따뜻한 날씨에새소리만 남은 주말 아침자체 힐링________#정원생활자#모란,2022-04-16,None,,"['#정원생활자', '#모란']"
오늘 날씨처럼 산뜻하게🌸..#모란 #핑크 #클래식블루 #육각 #커피잔 #찻잔 #세트 #핸드페인팅 #도자기 #티테이블 #티타임 #손그림 #ceramics #ceramicpainting #porcelain #peony #coffee #tea #cup #saucer #handmaid #dough #도우,2022-04-16,68,,"['#모란', '#핑크', '#클래식블루', '#육각', '#커피잔', '#찻잔', '#세트', '#핸드페인팅', '#도자기', '#티테이블', '#티타임', '#손그림', '#ceramics', '#ceramicpainting', '#porcelain', '#peony', '#coffee', '#tea', '#cup', '#saucer', '#handmaid', '#dough', '#도우']"
신비한동물들과 덤블링?몰라ㅋㅋ이거 보신분!!?👋👋⠀⠀⠀⠀⠀#성남#모란#모란역#수진역#신흥역#분당#야탑역#서현역#미금역#맞팔#선팔#f4f#l4l#단대오거리역#상대원시장#상대원#수원역#인계동#건대입구역#신비한동물들과덤블도어의비밀#영화#롯데시네마#무료#vip#토요일#본사람,2022-04-16,98,,"['#성남', '#모란', '#모란역', '#수진역', '#신흥역', '#분당', '#야탑역', '#서현역', '#미금역', '#맞팔', '#선팔', '#f4f', '#l4l', '#단대오거리역', '#상대원시장', '#상대원', '#수원역', '#인계동', '#건대입구역', '#신비한동물들과덤블도어의비밀', '#영화', '#롯데시네마', '#무료', '#vip', '#토요일', '#본사람']"
"@dajinssamㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 통통 & 보통을 유지하던 만년 다이어터➖️ ➕️ 숫자에 집착하며 관리를 했었어요1년간 철저한 식단과 운동에 집중하며목표치에 도달했지만유지한다는게 쉽지 않았어요친동생의 추천으로 🌿 마지막 관리 시작!!ㆍ 가벼운 컨디션을 처음 느꼈어요ㆍ 제일 좋은 건 ""유지""되는 후기숫자에 집착했던 과거를 벗어나건강한 유지 방법을 알게되면서 지금은 사진찍는 재미로 리즈갱신 중입니다🥰🥰ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ ✔ 단기해독 급찐급빠 : 2일 / 8일 / 2주✔ 카톡 문의 : elwls4197✔ DM 문의",2022-04-16,139,,[]
#모란 #목단꽃 오랜만에 길에서 만난 모란꽃참 이쁘구나,2022-04-16,40,,"['#모란', '#목단꽃']"
☺️백만년만에 머리하러 묭실가기~뿌염안하고 어케 버텼지…심각한수준기분전환 제대로 해보쟝✌🏻.#판교 #아데르판교 #아데르,2022-04-16,244,파미어스몰,"['#판교', '#아데르판교', '#아데르']"
.#모란 #별미곱창 드디어 곱창 영접입니댜아아☺❤❤꺄르르 쏴리질럿!!!!🙋‍♀️🙋‍♀️🙋‍♀️방이동에서 넘 맛있게 먹던 별미곱창이 모란에 생겨서 어찌나 반갑던지...!!! 게다가 항상 만석이라서 이번에야 가보게 됐네요😊곱창 너무 마시쪄용..역시 언제 먹어도!!! 우리 곱창님 주기적으로 먹어줘야합니둥>.<마지막 #볶음밥 #필수 짱맛이예요!!ㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍ#성남맛집#성남곱창#모란곱창#곱쏘#존맛탱#맛집공유#먹팔#짱맛#먹방#맛있다#먹스타그램#맛집탐방#맞팔환영#맞팔#좋반#선팔#좋아요반사#팔로우#선팔하면맞팔#일상#소통#인친#좋아요#데일리#선팔맞팔,2022-04-16,134,,"['#모란', '#별미곱창', '#볶음밥', '#필수', '#성남맛집', '#성남곱창', '#모란곱창', '#곱쏘', '#존맛탱', '#맛집공유', '#먹팔', '#짱맛', '#먹방', '#맛있다', '#먹스타그램', '#맛집탐방', '#맞팔환영', '#맞팔', '#좋반', '#선팔', '#좋아요반사', '#팔로우', '#선팔하면맞팔', '#일상', '#소통', '#인친', '#좋아요', '#데일리', '#']"
구름이 날개 !!사진찍기 흔치않지만 찰칵역시 새는..새다 날개 너모 이뻐요#구하네 #시끌벅적_구하네#앵무새 #모란 #구름 #하늘 #모란앵무 #앵스타그램#parrot #lovebird #GUREUM #gureum#オウム #ボタンインコ #雲 #オウム_雲#행 #복 #한 #애 #조 #생 #활 #❣️,2022-04-16,91,,"['#구하네', '#시끌벅적', '#앵무새', '#모란', '#구름', '#하늘', '#모란앵무', '#앵스타그램', '#parrot', '#lovebird', '#GUREUM', '#gureum', '#', '#', '#', '#', '#행', '#복', '#한', '#애', '#조', '#생', '#활', '#']"
김범준트레이닝센터 :),2022-04-16,76,김범준트레이닝센터,[]
"#김범준트레이닝센터 날씨 최고입니다☀️루프탑에서 열심히 땀흘리고, 그늘에 누워 쉬시면 됩니다:)",2022-04-16,54,김범준트레이닝센터,['#김범준트레이닝센터']
today was a vibe🔅,2022-04-16,111,Philly,[]
#모란 #이원생중계전 #모란패턴,2022-04-16,19,,"['#모란', '#이원생중계전', '#모란패턴']"
보석십자수 모란언박싱드디어 도착했다.부귀를 가져 온다는 모란!보석(?) 구분도 잘해놓아 따로 구분할 필요가 없다.하지만 한 색이 거의 1/3을 차지하여 엄청난 반복 작업을 해야 될 것 같다.하지만 시간날때 한시간씩만 하는 걸로ㆍ자 시작 해볼까?#보석십자수 #모란 #부귀 #마음돌봄 #정신수양 #또얼마나걸릴까,2022-04-15,23,,"['#보석십자수', '#모란', '#부귀', '#마음돌봄', '#정신수양', '#또얼마나걸릴까']"
매번만나는그들과 매번가는 그곳#수요일 #모란 #꼴목 #매운갈비찜 #닭백숙 #서비스 #도시락 #매운닭발 #코코넛샤베트 #1차꼴목 #2차탐라 #콜라서비스좋아영 #매운갈비찜콩나물밖에...없네? #소주는 #처음처럼 #먹스타그램 #먹팔 #좋튀 #맞팔 #좋반 #선팔 #음식은사랑입니다 #위꼴 #사진잘찍는방법좀,2022-04-15,54,,"['#수요일', '#모란', '#꼴목', '#매운갈비찜', '#닭백숙', '#서비스', '#도시락', '#매운닭발', '#코코넛샤베트', '#1차꼴목', '#2차탐라', '#콜라서비스좋아영', '#매운갈비찜콩나물밖에', '#소주는', '#처음처럼', '#먹스타그램', '#먹팔', '#좋튀', '#맞팔', '#좋반', '#선팔', '#음식은사랑입니다', '#위꼴', '#사진잘찍는방법좀']"
"''프로틴을 먹으면 개사료같아서 제가 강아지가 된거같아 우울해요''범블리 PT 일기2022년 4월 15일 14시 나에게 레슨을 받고있던 여성 회원님과의 이야기이다그 회원님은 나의 바디프로필 회원 모집 포스팅을 보고 바디프로필 촬영을 목표로등록을 하시고 열심히 운동을 하시는분이다처음 등록 후 2~3개월 정도를 기초체력과 기초근력 그리고 올바른 움직임을만들기 위해 레슨을 진행했다.그리고 현재는 바디프로필을 향한 목적에더 접근하고자 식단과 운동을 함께 병행하며 운동중이다.그런 회원님과 오늘 나눴던 대화가 인상적이었다.''프로틴을 먹으면 개사료같아서 제가 강아지가 된거같아 우울해요''회원님은 내가 제공해드린 식단중단백질 프로틴에 부담감이 있으셨나보다. 그리고 바디프로필을 준비하며자신에게 채찍질 할 만큼 독한 성격은 아니었다.그래서 우울하지 않았나 싶다.하지만 운동 강습을 해오면서심리적인 부분까지 함께 캐어를 하며응원, 격려로 지금까지 달려오고 있다.나는 회원님께 말씀 드렸다.회원님, 프로틴은 편리함을 위해 드시는거에요. 회원님께서 그렇게 생각하신다면 굳이 드시지 않아도 됩니다.아침에 일찍 일어나서 편리하게 쉐이크한 잔 마시고 출근하거나운동 후 편의점까지 가서 닭가슴살을 먹어야하는 번거로움에 벗어나고자 프로틴을 마시는 것이기 때문에프로틴을 꼭 드셔야 하는 것은 아닙니다.그러자 회원님께서는 무언가를깨달으셨는지 긍정적인 반응을 보이셨다.그리고 수업을 마친 뒤 회원님께 한 마디를 더 건냈다.회원님에게 바디프로필을 향한 여정은정말 뜻깊은 도전의 시간이 될 것 같습니다.스스로에게 채찍질 하며 운동을 하고 식단을 하는것이회원님에게는 정말 힘든 과정이기에바디프로필 준비에 성공을 한다면 인생에서 크나 큰 목표를달성한 것이라는 의미가 있을 것 같아요.트레이너 생활을 오래해왔지만오늘은 나에게 인상깊었던 날이었다.회원님의 쉽지 않을 도전이 되겠지만 이 포스팅을 보여드리고 응원의 메시지를전달하고 싶다.",2022-04-15,None,"위례, Wirye",[]
2차는 간맥!!⠀⠀⠀⠀⠀#성남#모란#모란역#수진역#신흥역#분당#야탑역#서현역#미금역#맞팔#선팔#f4f#l4l#단대오거리역#상대원시장#상대원#수원역#인계동#건대입구역#간맥#2차#불금#모임#꿀챔,2022-04-15,96,,"['#성남', '#모란', '#모란역', '#수진역', '#신흥역', '#분당', '#야탑역', '#서현역', '#미금역', '#맞팔', '#선팔', '#f4f', '#l4l', '#단대오거리역', '#상대원시장', '#상대원', '#수원역', '#인계동', '#건대입구역', '#간맥', '#2차', '#불금', '#모임', '#꿀챔']"
"오늘 너무 즐겁게 잘 놀았습니당💜...,#모란 #모란맛집 #모란역 #퇴근 #오전조 #1차 #락볼링 #2차 #끄티집 #3차 #린생사진관 ##SM볼링장 #끄티집모란점 #린생사진관모란점 #즐거웠습니다",2022-04-15,None,모란 오거리,"['#모란', '#모란맛집', '#모란역', '#퇴근', '#오전조', '#1차', '#락볼링', '#2차', '#끄티집', '#3차', '#린생사진관', '#', '#SM볼링장', '#끄티집모란점', '#린생사진관모란점', '#즐거웠습니다']"
